id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
144148,1 Bdrm in 4 Bdrm dupelx/roof deck,299755,Jonathan,Manhattan,East Village,40.72297,-73.9851,Private room,,30,32,2016-01-05,0.26,1,0,0,
146726,Cozy authentic residence near Central Park,709334,Julie,Manhattan,Harlem,40.80392,-73.94765,Entire home/apt,,30,18,2018-01-05,0.11,1,303,0,
148201,NYC - Sunny Greenwich Village 1br,715807,John,Manhattan,West Village,40.7304,-74.00228,Entire home/apt,,30,18,2013-05-31,0.11,1,0,0,
148825,Best City Area Columbia U Upper West Side C Park,718349,Alan,Manhattan,Upper West Side,40.79999,-73.96338,Entire home/apt,112,30,310,2024-10-22,2.03,2,333,7,
150804,Colorful 2+ Bedroom Apt. on NYC's Lower East Side,726333,Peter,Manhattan,Lower East Side,40.7203,-73.98424,Private room,425,4,75,2024-10-27,0.47,1,171,17,OSE-STRREG-0000600
150989,"Sunlit 1 bedroom apt: Williamsburg, Brooklyn",727084,Daniela,Brooklyn,Williamsburg,40.71584,-73.96355,Entire home/apt,,30,19,2022-02-06,0.12,1,0,0,
151199,Astoria/LIC  Shared  Home located near train,722320,Gladys,Queens,Astoria,40.7573,-73.91488,Private room,150,3,521,2023-02-05,3.25,1,338,0,OSE-STRREG-0002372
152263,Cozy private room and bathroom in a Brownstone,732535,William,Manhattan,Harlem,40.80493,-73.94999,Private room,250,3,371,2024-10-28,2.32,2,296,26,Exempt
152819,Williamsburg 1300 sq ft 3 bedroom,132701,Lauren,Brooklyn,Williamsburg,40.7167,-73.95014,Entire home/apt,,30,94,2023-08-20,0.58,1,0,0,
157673,Large  Loft Style  Studio  Space,757166,Tokunbo,Brooklyn,Bedford-Stuyvesant,40.68096,-73.94062,Entire home/apt,65,30,92,2020-11-06,0.57,1,276,0,
158061,Hancock Town House!-Stuyvesant Mews,758441,Fred,Brooklyn,Bedford-Stuyvesant,40.68511,-73.91927,Private room,165,30,27,2017-10-08,0.17,4,365,0,
158176,Entire Apartment in Heart of Williamsburg,573065,Laura,Brooklyn,Williamsburg,40.71596,-73.96017,Entire home/apt,,30,145,2023-04-01,0.93,1,2,0,
159749,Music Room for 2 in brownstone- $1950monthly,54275,JT And Tiziana,Brooklyn,Bedford-Stuyvesant,40.68048,-73.93938,Private room,120,30,76,2020-01-03,0.48,4,248,0,
159815,The Art Room for two in Brownstone for $1650 mo,54275,JT And Tiziana,Brooklyn,Bedford-Stuyvesant,40.68048,-73.93938,Private room,106,30,63,2024-06-30,0.40,4,290,1,
162493,Prime Williamsburg 3 BR with Deck,776490,Andres,Brooklyn,Williamsburg,40.71174,-73.95798,Private room,606,31,57,2024-08-12,0.51,1,55,2,
166006,Nice Manhattan Apt Near Central Park and Subway,791287,Giancarlo,Manhattan,Upper West Side,40.79864,-73.96209,Entire home/apt,275,31,187,2023-07-09,1.16,1,18,0,
166172,Private Stay In Peaceful Artist Apartment,792159,Wanda,Brooklyn,Bushwick,40.68478,-73.9066,Private room,,30,61,2019-09-29,0.45,1,0,0,
166983,"3 BR, Beautiful Brooklyn Duplex",795640,Jilly,Brooklyn,Carroll Gardens,40.68194,-73.99708,Entire home/apt,,30,6,2015-08-08,0.04,1,0,0,
168123,"Brooklyn- sunny, quiet, homelike-Park Slope South",720558,Sara,Brooklyn,Windsor Terrace,40.65891,-73.98556,Entire home/apt,108,30,123,2024-05-08,0.77,1,172,3,
169483,Very close to Downtown Awesome Private Apartment,807642,Jeffrey,Brooklyn,Gravesend,40.60602,-73.97076,Entire home/apt,,30,0,,,2,64,0,
170420,The Happy home!,812814,Lena,Manhattan,East Harlem,40.79179,-73.93972,Entire home/apt,,30,15,2016-02-15,0.09,1,0,0,
170761,"Fort Greene, Brooklyn: Front Bedroom",67778,Douglas,Brooklyn,Fort Greene,40.68877615321917,-73.97762359693657,Private room,98,2,252,2024-10-22,1.97,2,206,65,OSE-STRREG-0000656
171304,Cozy Loft Studio on RIVERSIDE PARK,817298,Rich @The Bento,Manhattan,Upper West Side,40.79187,-73.97495,Entire home/apt,700,90,96,2020-11-20,0.59,1,358,0,
171562,Chelsea studio with balcony & views,60923,Omri,Manhattan,Chelsea,40.74937,-73.99467,Entire home/apt,230,60,32,2023-09-27,0.20,1,88,0,
173151,spacious room,826459,Jane,Brooklyn,Greenpoint,40.72852,-73.95655,Private room,78,30,261,2020-03-08,1.62,1,63,0,
174966,Luxury 2Bed/2.5Bath Central Park View,836168,Henry,Manhattan,Upper West Side,40.7751,-73.98595,Entire home/apt,2500,30,25,2016-01-20,0.16,10,364,0,
176135,Cosy Sunny 1brm in Prospect Heights,842125,Jenna,Brooklyn,Crown Heights,40.67545,-73.96096,Entire home/apt,112,30,31,2019-08-09,0.19,1,63,0,
177495,"PRIME, Luxury, Spacious 2 Bedroom Apt in Chelsea",848960,Amit,Manhattan,Chelsea,40.74088,-73.99538,Entire home/apt,,30,5,2019-06-24,0.06,1,0,0,
177606,Spacious Private Jr. One Bedroom Near NYU Hospital,849492,Kathrine,Manhattan,Kips Bay,40.74045,-73.9749,Entire home/apt,150,30,129,2024-09-14,0.81,1,320,3,
179670,High-end doorman bldg in the LES,21475,Milind,Manhattan,East Village,40.72113,-73.98213,Private room,,30,128,2022-09-11,0.80,1,87,0,
179741,Spring st SoHo Apartment,314941,Tony,Manhattan,Nolita,40.72212,-73.99638,Entire home/apt,,30,19,2022-07-28,0.12,3,0,0,
182069,Cozy entire studio Apartment,39260,Mat,Manhattan,East Harlem,40.78959,-73.94705,Entire home/apt,139,30,126,2024-07-13,0.79,1,362,3,
182177,A PRIVATE FLAT / APARTMENT- $SPECIAL$,873273,Christian,Bronx,Allerton,40.86502,-73.85496,Entire home/apt,225,60,347,2024-05-01,2.16,2,365,2,
187986,Comfort at Crossroads of Downtown,904833,Daniel,Manhattan,Chelsea,40.73862,-73.99758,Entire home/apt,,30,2,2015-08-28,0.01,1,0,0,
188674,UNION SQUARE/ E. VILL 1BR BEAUTIFUL,909234,Leslie,Manhattan,East Village,40.73345,-73.98809,Entire home/apt,,30,63,2018-01-12,0.40,1,0,0,
188803,"Fort Greene, Brooklyn: Back Bedroom",67778,Douglas,Brooklyn,Fort Greene,40.6879299,-73.97646399999999,Private room,,20,51,2024-10-05,0.46,2,1,6,OSE-STRREG-0000656
189135,Hell's Kitchen Funky 80s Hideaway!,179020,Michael,Manhattan,Hell's Kitchen,40.76263,-73.99401,Private room,,2,174,2024-10-19,1.13,1,75,39,OSE-STRREG-0000758
189181,Room in Chic Modern High Line Luxury- New!,912541,David,Manhattan,Chelsea,40.74907,-74.00281,Private room,,30,1,2014-04-20,0.01,1,0,0,
189787,Spacious & Comfy BK Brownstone,915640,Sundiata,Brooklyn,Crown Heights,40.66941,-73.94988,Entire home/apt,,30,102,2020-01-01,0.64,1,0,0,
190968,Lovely Brooklyn Brownstone 1BR!,922922,Karen,Brooklyn,Prospect Heights,40.67914,-73.96443,Entire home/apt,,30,35,2019-12-28,0.22,1,0,0,
190974,Beautiful Grdn. Apt. in Park Slope,874471,Alan,Brooklyn,Park Slope,40.66836,-73.98166,Entire home/apt,130,30,313,2023-11-02,2.04,1,336,0,
191610,Presence Guest Room - Chelsea NYC,927028,Tony,Manhattan,Chelsea,40.74697296939259,-74.00178397023312,Private room,146,2,147,2024-10-20,0.94,1,37,21,OSE-STRREG-0001080
195123,"Cheerful, comfortable room",940724,Susan,Manhattan,Washington Heights,40.83338,-73.94326,Private room,75,30,229,2020-01-11,1.42,1,365,0,
195240,Covid Clean since '11!,949221,Dennis,Brooklyn,Flatbush,40.65468,-73.95721,Private room,60,30,90,2022-12-04,0.60,1,88,0,
195989,"Sunny, Large, Park Slope Bedroom",611716,Elizabeth,Brooklyn,Park Slope,40.6767158,-73.9818207,Private room,105,3,230,2023-10-07,1.44,1,0,0,OSE-STRREG-0000113
199733,Solo Travelers Private Garden XL Studio,241559,Demi,Brooklyn,Crown Heights,40.67635,-73.96108,Entire home/apt,126,30,133,2024-08-31,0.84,3,365,2,
201514,Litas New York Apartments - Analita's Suite,985846,Tere,Manhattan,Harlem,40.82553,-73.94511,Entire home/apt,,30,0,,,1,0,0,
201992,Serene Park Slope Garden Apartment,988350,Andrea,Brooklyn,Park Slope,40.67466,-73.97853,Entire home/apt,190,30,106,2019-07-02,0.82,1,357,0,
202273,Cozy and spacious - rare for NYC!,918087,Jacqui,Brooklyn,Bedford-Stuyvesant,40.68702,-73.94917,Private room,,30,70,2016-12-26,0.44,3,0,0,
203901,Beautiful UES apartment,1000477,Elizabeth,Manhattan,Upper East Side,40.76922,-73.95648,Entire home/apt,,30,8,2016-09-18,0.05,1,0,0,
204065,St. James Place 1.5-2bdrm 1block to PRATT & Gtrain,51038,Erica,Brooklyn,Clinton Hill,40.687,-73.96149,Entire home/apt,398,30,114,2024-09-18,0.71,2,365,2,
205485,Ideal Brooklyn Brownstone Apartment,1010242,Zora & Chris,Brooklyn,Bedford-Stuyvesant,40.68339,-73.94034,Entire home/apt,185,30,158,2023-09-04,0.99,1,178,0,
206316,"Sunny, Spacious Studio in Ft.Greene",1014639,Brett,Brooklyn,Fort Greene,40.6878,-73.97253,Entire home/apt,,30,4,2018-08-27,0.05,1,0,0,
206957,Bright Modern Charming Housebarge,1018472,Angus,Brooklyn,Sheepshead Bay,40.5847,-73.94088,Private room,72,30,126,2019-07-26,0.79,2,87,0,
208148,Central Bedford Avenue Apartment,1024355,Martina,Brooklyn,Williamsburg,40.71955,-73.95471,Entire home/apt,,30,14,2015-08-31,0.09,1,0,0,
208889,Welcome to Brooklyn! Bed-Stuy,1029021,Jameelah,Brooklyn,Bedford-Stuyvesant,40.69049,-73.93212,Entire home/apt,82,30,66,2024-10-02,0.41,2,250,3,
209310,"Subway, City View, Elevator, Large Private Room",1031148,Iulia,Queens,Sunnyside,40.73933410644531,-73.9248046875,Private room,55,30,310,2024-09-27,2.01,1,154,7,
212109,Charming Greenwich Village share,666271,Susan,Manhattan,West Village,40.73814,-74.00811,Private room,98,31,13,2024-08-10,0.12,1,187,1,
212544,Quiet One Bedroom in Park Slope,1096084,Daniel,Brooklyn,Gowanus,40.67828,-73.98414,Entire home/apt,,30,9,2016-06-23,0.06,1,0,0,
213330,Master Bedroom - Unbelievably RARE Penthouse Oasis,800223,Nader,Manhattan,Chinatown,40.71681594848633,-73.98969268798828,Private room,215,5,75,2024-10-24,0.65,1,303,13,OSE-STRREG-0002430
214917,New Clean Spacious Bed & Breakfast,1109658,Carmel,Staten Island,Emerson Hill,40.60742,-74.14388,Entire home/apt,,30,1,2016-07-11,0.01,1,0,0,
216080,Spacious & Sunny Safe Haven,17571,Jane,Brooklyn,Fort Greene,40.69062,-73.97354,Private room,183,30,155,2024-07-13,0.97,2,286,1,
218358,Your Haven in the Upper West Side,1129218,Orlando,Manhattan,Harlem,40.80592,-73.95172,Private room,70,30,30,2024-07-13,0.25,1,314,3,
219066,"Wonderful Studio In Brooklyn, NY!!!",447754,Yana,Brooklyn,Bensonhurst,40.61943,-73.99232,Entire home/apt,110,30,37,2024-10-16,0.23,1,216,5,
219922,"Lovely Bdr in Harlem, Manhattan",1139574,Carmel,Manhattan,Harlem,40.81553,-73.95438,Private room,90,30,36,2019-10-23,0.24,1,89,0,
220563,Lovely HUGE Master Bed + Study,918087,Jacqui,Brooklyn,Bedford-Stuyvesant,40.68788,-73.95014,Private room,,30,59,2017-01-05,0.37,3,0,0,
222304,BEST DEAL IN CHELSEA 1 bdrm NYC,1153993,Anton,Manhattan,Chelsea,40.7401,-74.00019,Entire home/apt,139,30,38,2024-06-30,0.24,1,102,2,
223930,Lovely Apartment,1164642,Rosalynn,Brooklyn,Prospect Heights,40.67319,-73.96804,Entire home/apt,150,30,19,2019-06-23,0.12,1,363,0,
225354,Charming Loft Studio with Patio,1158300,Camila,Brooklyn,Williamsburg,40.71085,-73.96672,Entire home/apt,180,30,11,2019-09-01,0.07,1,203,0,
225976,Cozy multi-leveled apartment!,1177947,Marina,Staten Island,Shore Acres,40.61019,-74.06757,Entire home/apt,84,30,99,2024-07-01,0.62,1,286,5,
226021,Sunny 2 bdrm W'burg Duplex w/ 3 beds. 5* superhost,815977,Ryan,Brooklyn,Williamsburg,40.71137,-73.9465,Entire home/apt,180,30,250,2024-09-30,1.57,2,182,1,
227495,Great studio apt near Central Park,959931,Kimball,Manhattan,Upper West Side,40.78764,-73.97274,Entire home/apt,150,30,109,2024-11-02,0.68,1,104,6,
228317,"Your Haven Awaits At ""Emma's Place""",1191142,Lady Jay,Brooklyn,Bedford-Stuyvesant,40.68563832502508,-73.92470229417086,Private room,160,30,92,2022-05-15,0.58,1,198,0,
228925,Beautiful Brownstone,1194377,Marceline,Brooklyn,Bedford-Stuyvesant,40.68098,-73.94023,Entire home/apt,,30,8,2021-07-29,0.08,1,0,0,
230877,Monthly Apartment Rental,292204,Blanca,Manhattan,East Harlem,40.79147,-73.94629,Entire home/apt,110,30,124,2024-09-28,0.78,4,35,3,
231154,(D) BIG DEAL,27848,Jullett,Queens,Jamaica,40.67144,-73.76501,Private room,,30,31,2018-10-14,0.19,2,0,0,
232612,"Lovely pied-à-terre, in an historic building",1217241,Dee,Brooklyn,Bedford-Stuyvesant,40.68518847176618,-73.94268839549034,Private room,129,3,534,2024-10-31,3.36,1,53,45,OSE-STRREG-0000559
232775,Stunning 1 BR Loft Williamsburg Bedford L,842156,Alyssa & Dion,Brooklyn,Williamsburg,40.72113,-73.95658,Entire home/apt,,181,4,2013-05-07,0.03,1,0,0,
233638,rooms for rent in Queens with piano,1012895,Melody,Queens,Ridgewood,40.70132,-73.90883,Private room,87,30,24,2023-09-05,0.17,1,365,0,
235552,HUGE Sunny Duplex Loft with Garden,1234405,Bertie,Brooklyn,South Slope,40.66386,-73.98519,Entire home/apt,300,30,39,2023-08-14,0.25,1,111,0,
235651,LARGE ARTSY Room w/ Loft Bed 4 DOOGLERS!,83257,Olan,Manhattan,Chelsea,40.74168,-74.00339,Private room,110,30,85,2020-01-18,0.54,2,364,0,
235951,Stylish Studio with exclusive Terrace,1236070,Daniel,Manhattan,Midtown,40.75408,-73.97071,Entire home/apt,185,30,160,2024-09-01,1.01,1,80,6,
235960,"LES private 1 bd apt, walk to *everthing*",1236817,Blue,Manhattan,Lower East Side,40.72113,-73.98442,Entire home/apt,200,30,118,2024-08-11,0.74,1,222,5,
236788,"HUGE, modern 2-LEVEL Brooklyn apt",4166168,Nick And Noémie,Brooklyn,Vinegar Hill,40.70252,-73.98296,Entire home/apt,,30,40,2019-12-25,0.28,1,0,0,
238683,"Comfortable, Spacious & Affordable Room in NYC",1251372,Marcia,Bronx,Co-op City,40.86749,-73.82214,Private room,40,30,4,2023-11-30,0.03,3,153,1,
239733,Astoria Garden Suite,1256874,Nancy,Queens,Ditmars Steinway,40.77539,-73.91709,Entire home/apt,250,30,57,2023-12-23,0.36,1,358,1,
245544,Nice Bedroom near Manhattan for 2 pers,1260921,Victor,Bronx,Kingsbridge,40.8666,-73.90061,Private room,35,30,121,2024-07-01,0.84,3,149,1,
245574,Brooklyn Brownstone home share,1288460,Alkhabir,Brooklyn,Bedford-Stuyvesant,40.68927,-73.95439,Private room,185,2,285,2024-10-27,1.79,1,331,12,OSE-STRREG-0000058
246351,"Sweet Apt, Steps From Gramercy Park",1292250,Jerry,Manhattan,Gramercy,40.73693,-73.98129,Entire home/apt,,30,5,2015-08-17,0.03,1,0,0,
248865,Loft Suite,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73756,-73.9535,Entire home/apt,449,1,36,2024-07-13,0.23,29,160,1,Exempt
248966,"Bushwick, private bedroom private bathroom lux",1304390,Barry,Brooklyn,Bushwick,40.69913,-73.93107,Private room,95,30,41,2017-08-31,0.28,1,365,0,
249618,At a very nice area in the WestSide,1307773,Katherine Karina,Manhattan,Washington Heights,40.85099,-73.92822,Private room,,60,4,2015-07-03,0.03,1,0,0,
249704,"Sunny, Modern 1 BR in E. Williamsburg",966806,Mary And Charles,Brooklyn,Williamsburg,40.71065,-73.94102,Entire home/apt,185,30,25,2023-11-05,0.16,1,322,1,
249867,HANCOCK VERY SMALL ROOM,758441,Fred,Brooklyn,Bedford-Stuyvesant,40.68532,-73.91881,Private room,100,30,7,2018-10-07,0.04,4,365,0,
250323,SPACIOUS PRIVATE LITTLE ITALY FLAT,1311870,Christy,Manhattan,Chinatown,40.71643,-73.99931,Entire home/apt,,30,48,2014-12-03,0.32,1,0,0,
250536,The Lenox in Harlem,1313306,Yvette,Manhattan,Harlem,40.81146,-73.94469,Private room,125,30,11,2017-09-25,0.07,2,358,0,
250537,The Lenox in Harlem,1313306,Yvette,Manhattan,Harlem,40.81128,-73.9433,Entire home/apt,,30,0,,,2,365,0,
250550,L.I.C. Loft: Once a Prohibition Era Dance Hall,1313425,Tracey,Queens,Long Island City,40.76321,-73.93969,Entire home/apt,120,30,1,2012-01-09,0.01,1,151,0,
251277,Private Bdrm /Bath 1 block Ctrl Prk,1317343,Carol,Manhattan,Upper West Side,40.78615,-73.97394,Private room,110,30,209,2024-10-21,1.32,1,353,2,
252865,"""BEST PLACE TO LIVE"" in NYC, North Park Slope",194457,Grace,Brooklyn,Prospect Heights,40.67882,-73.97224,Private room,,30,5,2019-11-02,0.04,1,0,0,
253332,"Spacious, modern private suite in large apartment",552343,Cynthia,Brooklyn,Sunset Park,40.66161712766098,-73.99192061645073,Private room,268,3,16,2024-10-21,0.10,1,187,1,OSE-STRREG-0002361
253466,Loft Suite,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73756,-73.9535,Entire home/apt,449,1,48,2022-09-10,0.36,29,160,0,Exempt
253471,Loft Suite,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73756,-73.9535,Entire home/apt,449,1,31,2024-06-30,0.22,29,160,1,Exempt
253475,Loft Suite,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73756,-73.9535,Entire home/apt,449,1,101,2024-10-16,0.66,29,151,14,Exempt
253800,Loft Suite,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73756,-73.9535,Entire home/apt,449,1,46,2024-08-12,0.29,29,156,11,Exempt
253803,Loft Suite,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73756,-73.9535,Entire home/apt,449,1,43,2024-04-07,0.28,29,160,7,Exempt
253806,Loft Suite,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73756,-73.9535,Entire home/apt,449,1,49,2022-12-11,0.31,29,160,0,Exempt
253811,Loft Suite,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73756,-73.9535,Entire home/apt,449,1,73,2024-09-02,0.46,29,160,3,Exempt
253828,Duplex w/ Terrace @ Box House Hotel,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73756,-73.9535,Private room,,1,12,2022-12-11,0.08,29,0,0,Exempt
253839,Loft w/ Terrace @ Box House Hotel,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73756,-73.9535,Private room,,1,8,2022-12-31,0.05,29,0,0,Exempt
253842,1 Bedroom Apartment with Private Terrace,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73756,-73.9535,Private room,,1,14,2024-04-14,0.11,29,0,1,Exempt
253846,Superior @ Box House,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73756,-73.9535,Hotel room,399,1,33,2024-04-28,0.22,29,160,2,Exempt
254168,2 BR Duplex @ Box House Hotel,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73756,-73.9535,Private room,,1,5,2014-10-26,0.03,29,0,0,Exempt
255476,"Vegan Share in Huge, Gorgeous Prime Wburg!",1302029,Bree,Brooklyn,Williamsburg,40.71134819720268,-73.95338679325236,Private room,87,30,49,2024-09-04,0.48,2,90,4,
255601,Cozy Modern 2 Bedroom Apartment 20 min from City,1343630,Christopher,Brooklyn,Bedford-Stuyvesant,40.69101,-73.95018,Entire home/apt,228,4,280,2024-10-22,1.77,1,312,33,OSE-STRREG-0000111
255957,Stunning NYC Views! Free Gym! Doorman! Terrace!,506779,Claudia,Manhattan,Nolita,40.72032,-73.99462,Entire home/apt,495,30,26,2024-06-01,0.17,2,338,1,
257097,Sunny! 2br Steps to train/restaurants - 15 to NYC,315401,Jaime,Brooklyn,Bedford-Stuyvesant,40.68278,-73.95549,Entire home/apt,193,30,41,2024-08-30,0.26,1,240,2,
258688,Spacious & Stylish Chelsea One Bedroom Apartment,436599,Chad,Manhattan,West Village,40.74024,-74.00584,Entire home/apt,,30,55,2022-05-22,0.35,1,0,0,
258690,CHELSEA 1 Bdrm Plus Sleeping Loft!!,1359611,Andrea,Manhattan,Chelsea,40.74642,-74.00411,Entire home/apt,,365,9,2014-10-26,0.06,1,0,0,
258740,Spacious room in beautiful apt!,1360043,Adrienne,Manhattan,Harlem,40.81847,-73.94623,Private room,,30,143,2018-06-30,1.24,1,0,0,
258930,"Large, Art & Light Filled Apartment Downtown NYC",32613,Diana,Manhattan,Chinatown,40.71517,-73.99376,Entire home/apt,,30,4,2013-06-20,0.03,1,0,0,
260755,Tribeca Artist Loft 1000 sq/feet,1366070,Rad,Manhattan,Tribeca,40.71704,-74.00908,Entire home/apt,260,30,35,2023-09-19,0.22,1,364,0,
261674,Chelsea/West Village - 2bdrm apt,1372786,Lindsey,Manhattan,Chelsea,40.74101,-74.00006,Private room,,30,19,2017-04-01,0.15,1,0,0,
262405,Spacious Townhome Apartment,1376778,Wade,Brooklyn,East Flatbush,40.6446,-73.94184,Entire home/apt,,30,75,2022-12-28,0.49,1,0,0,
262478,Chic + Stylish room in heart of LowerEastSide NYC!,535128,Juliana,Manhattan,Lower East Side,40.71881,-73.9879,Private room,,30,11,2019-10-02,0.13,1,0,0,
263005,2 bedroom apartment in charming brick townhouse,1380060,Marisa And Colin,Brooklyn,Fort Greene,40.6974983215332,-73.97722625732422,Entire home/apt,,30,129,2023-08-30,0.83,1,0,0,
263232,Cozy&Clean in a great neighborhood,1381171,Nicole,Manhattan,Harlem,40.82176,-73.94522,Entire home/apt,,30,0,,,1,83,0,
263888,Contemporary & Classic Sanctuary on the Hudson,1384559,Catherine,Manhattan,Upper West Side,40.79632,-73.97643,Entire home/apt,267,30,244,2024-10-03,1.56,1,136,2,
265145,Studio sublet in Hell's kitchen,1390947,Akiko,Manhattan,Theater District,40.76253,-73.98365,Entire home/apt,,30,8,2015-01-08,0.05,1,0,0,
265506,Luxury NYC 2 Bedroom with Terrace,1392440,Sandra,Manhattan,Upper East Side,40.7628,-73.9651,Entire home/apt,,30,11,2015-11-01,0.07,1,0,0,
266449,2 Bedroom Gem - Prime LES Location,1397115,Drew,Manhattan,Lower East Side,40.719482,-73.98877,Entire home/apt,135,30,82,2024-08-10,0.53,2,272,4,
266753,2 Bedroom apt.in Manhattan/New York,519554,Sinem,Manhattan,Lower East Side,40.71941,-73.98968,Entire home/apt,250,30,90,2023-02-18,0.60,3,365,0,
267435,Large Sunny Bedroom in QNS NYC,1402454,Jocelin,Queens,Rego Park,40.73333,-73.85933,Private room,,30,25,2020-02-16,0.23,1,0,0,
267652,Private clean spacious room - Across from subway,164675,Janice,Brooklyn,Kensington,40.64295,-73.97293,Private room,65,30,59,2024-09-01,0.53,1,131,4,
268335,Modern  Condo w/Luxury Amenities by McCarren Park,65610,Herman,Brooklyn,Williamsburg,40.72136,-73.95674,Entire home/apt,175,60,1,2020-12-19,0.02,3,308,0,
268481,Resort-like living in Williamsburg,1380703,Vishal,Brooklyn,Williamsburg,40.7154,-73.94028,Entire home/apt,,30,1,2013-09-24,0.01,1,0,0,
269283,"Brooklyn: Bright, Spacious & Cozy + Good Vibes",1410714,Antoinette,Brooklyn,Crown Heights,40.66385,-73.93229,Private room,70,30,32,2022-01-17,0.23,2,134,0,
269404,"Master Bedroom Private Bath Avaliable, Astoria",1411399,Carlos,Queens,Astoria,40.76716,-73.91177,Private room,,30,19,2014-10-22,0.12,3,365,0,
